Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.004
Sample Interval,1.28e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
5.030e-02,0.035175
5.031e-02,0.0356625
5.032e-02,0.0360781
5.034e-02,0.0368094
5.035e-02,0.038125
5.036e-02,0.0389031
5.037e-02,0.0406375
5.039e-02,0.0413125
5.040e-02,0.0410937
5.041e-02,0.0408312
5.043e-02,0.0409625
5.044e-02,0.0411531
5.045e-02,0.0417781
5.046e-02,0.0425094
5.048e-02,0.0437656
5.049e-02,0.0445687
5.050e-02,0.0451437
5.052e-02,0.0453219
5.053e-02,0.0465375
5.054e-02,0.0480219
5.055e-02,0.0492344
5.057e-02,0.0512312
5.058e-02,0.0523812
5.059e-02,0.0533812
5.060e-02,0.0520906
5.062e-02,0.05215
5.063e-02,0.053225
5.064e-02,0.0536437
5.066e-02,0.0544062
5.067e-02,0.0551281
5.068e-02,0.0557219
5.069e-02,0.0557
5.071e-02,0.0578062
5.072e-02,0.0586062
5.073e-02,0.0570937
5.075e-02,0.0561594
5.076e-02,0.0557156
5.077e-02,0.0549656
5.078e-02,0.0548
5.080e-02,0.0552125
5.081e-02,0.0565125
5.082e-02,0.0573031
5.084e-02,0.0570406
5.085e-02,0.0575406
5.086e-02,0.0566
5.087e-02,0.0566687
5.089e-02,0.0561969
5.090e-02,0.0548562
5.091e-02,0.0545656
5.092e-02,0.0536031
5.094e-02,0.0520625
5.095e-02,0.05125
5.096e-02,0.050125
5.098e-02,0.0502437
5.099e-02,0.0497469
5.100e-02,0.0490531
5.101e-02,0.0483656
5.103e-02,0.0465375
5.104e-02,0.04565
5.105e-02,0.0443875
5.107e-02,0.0431687
5.108e-02,0.0431687
5.109e-02,0.0418094
5.110e-02,0.0407094
5.112e-02,0.0400875
5.113e-02,0.0392562
5.114e-02,0.0382625
5.116e-02,0.037025
5.117e-02,0.0369875
5.118e-02,0.0366312
5.119e-02,0.0361562
5.121e-02,0.035325
5.122e-02,0.0344781
5.123e-02,0.03335
5.124e-02,0.0323781
5.126e-02,0.0319156
5.127e-02,0.0317156
5.128e-02,0.0316906
5.130e-02,0.030825
5.131e-02,0.0306125
5.132e-02,0.030675
5.133e-02,0.0297875
5.135e-02,0.0292594
5.136e-02,0.0282719
5.137e-02,0.0275687
5.139e-02,0.028125
5.140e-02,0.0279781
5.141e-02,0.027775
5.142e-02,0.0278281
5.144e-02,0.0274437
5.145e-02,0.0269625
5.146e-02,0.026675
5.148e-02,0.0256687
5.149e-02,0.0250812
5.150e-02,0.0242875
5.151e-02,0.0232344
5.153e-02,0.0230594
5.154e-02,0.0231594
5.155e-02,0.0228469
5.156e-02,0.0221406
5.158e-02,0.0217406
