Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Label,
TIME,CH1
3.1496e-02,0.456016
3.1528e-02,0.439453
3.1560e-02,0.414453
3.1592e-02,0.401875
3.1624e-02,0.381328
3.1656e-02,0.356484
3.1688e-02,0.349141
3.1720e-02,0.345547
3.1752e-02,0.3375
3.1784e-02,0.329609
3.1816e-02,0.325078
3.1848e-02,0.318047
3.1880e-02,0.317656
3.1912e-02,0.319375
3.1944e-02,0.316016
3.1976e-02,0.304922
3.2008e-02,0.312656
3.2040e-02,0.311016
3.2072e-02,0.3225
3.2104e-02,0.323281
3.2136e-02,0.333438
3.2168e-02,0.342891
3.2200e-02,0.355391
3.2232e-02,0.370547
3.2264e-02,0.382109
3.2296e-02,0.398672
3.2328e-02,0.429688
3.2360e-02,0.463516
3.2392e-02,0.500938
3.2424e-02,0.539453
3.2456e-02,0.597109
3.2488e-02,0.649844
3.2520e-02,0.706484
3.2552e-02,0.776641
3.2584e-02,0.84125
3.2616e-02,0.907656
3.2648e-02,0.961797
3.2680e-02,1.04211
3.2712e-02,1.12477
3.2744e-02,1.19836
3.2776e-02,1.2707
3.2808e-02,1.33758
3.2840e-02,1.41008
3.2872e-02,1.47859
3.2904e-02,1.5382
3.2936e-02,1.58602
3.2968e-02,1.63883
3.3000e-02,1.65398
3.3032e-02,1.6768
3.3064e-02,1.68102
3.3096e-02,1.68578
3.3128e-02,1.67406
3.3160e-02,1.64953
3.3192e-02,1.63523
3.3224e-02,1.61164
3.3256e-02,1.57375
3.3288e-02,1.53805
3.3320e-02,1.48984
3.3352e-02,1.43391
3.3384e-02,1.36453
3.3416e-02,1.28313
3.3448e-02,1.18938
3.3480e-02,1.10539
3.3512e-02,1.025
3.3544e-02,0.943437
3.3576e-02,0.866484
3.3608e-02,0.787422
3.3640e-02,0.709297
3.3672e-02,0.650391
3.3704e-02,0.579922
3.3736e-02,0.515781
3.3768e-02,0.468359
3.3800e-02,0.423672
3.3832e-02,0.383359
3.3864e-02,0.343281
3.3896e-02,0.310703
3.3928e-02,0.286172
3.3960e-02,0.259453
3.3992e-02,0.232266
3.4024e-02,0.218047
3.4056e-02,0.204766
3.4088e-02,0.182578
3.4120e-02,0.167188
3.4152e-02,0.148672
3.4184e-02,0.147031
3.4216e-02,0.143203
3.4248e-02,0.136719
3.4280e-02,0.129609
3.4312e-02,0.129375
3.4344e-02,0.126562
3.4376e-02,0.115312
3.4408e-02,0.111094
3.4440e-02,0.109766
3.4472e-02,0.107656
3.4504e-02,0.110078
3.4536e-02,0.11
3.4568e-02,0.102266
3.4600e-02,0.0975
3.4632e-02,0.095625
3.4664e-02,0.0920313
3.4696e-02,0.0923437
3.4728e-02,0.0913281
3.4760e-02,0.0903125
3.4792e-02,0.0901562
3.4824e-02,0.0932812
3.4856e-02,0.0920313
3.4888e-02,0.094375
3.4920e-02,0.091875
3.4952e-02,0.0904687
3.4984e-02,0.0910937
3.5016e-02,0.090625
3.5048e-02,0.0882031
3.5080e-02,0.0854687
3.5112e-02,0.0835937
3.5144e-02,0.0819531
3.5176e-02,0.0775
3.5208e-02,0.0727344
3.5240e-02,0.0795313
3.5272e-02,0.0782031
3.5304e-02,0.0791406
3.5336e-02,0.0817188
3.5368e-02,0.08
3.5400e-02,0.0817188
3.5432e-02,0.0847656
3.5464e-02,0.0848437
3.5496e-02,0.0834375
3.5528e-02,0.0863281
3.5560e-02,0.0835937
3.5592e-02,0.0752344
3.5624e-02,0.0764844
3.5656e-02,0.0760937
3.5688e-02,0.0717969
3.5720e-02,0.0742188
3.5752e-02,0.0729688
3.5784e-02,0.0764844
3.5816e-02,0.0732031
3.5848e-02,0.0721875
3.5880e-02,0.0710156
3.5912e-02,0.0702344
3.5944e-02,0.0703906
3.5976e-02,0.0703125
3.6008e-02,0.0702344
3.6040e-02,0.0698437
3.6072e-02,0.0709375
3.6104e-02,0.0703125
3.6136e-02,0.0720312
3.6168e-02,0.0711719
3.6200e-02,0.0741406
3.6232e-02,0.0747656
3.6264e-02,0.0767187
3.6296e-02,0.0770312
3.6328e-02,0.0705469
3.6360e-02,0.0719531
3.6392e-02,0.0711719
3.6424e-02,0.0705469
3.6456e-02,0.0711719
3.6488e-02,0.0705469
3.6520e-02,0.0710156
3.6552e-02,0.07
3.6584e-02,0.0701562
3.6616e-02,0.0720312
3.6648e-02,0.0752344
3.6680e-02,0.0735937
3.6712e-02,0.0703125
3.6744e-02,0.0702344
3.6776e-02,0.0719531
3.6808e-02,0.0766406
3.6840e-02,0.0757812
3.6872e-02,0.0767187
3.6904e-02,0.0760937
3.6936e-02,0.0751563
3.6968e-02,0.0760156
3.7000e-02,0.0746094
3.7032e-02,0.0740625
3.7064e-02,0.0764844
3.7096e-02,0.0778125
3.7128e-02,0.07625
3.7160e-02,0.0764844
3.7192e-02,0.0822656
3.7224e-02,0.0796094
3.7256e-02,0.0807031
3.7288e-02,0.0833594
3.7320e-02,0.0884375
3.7352e-02,0.0827344
3.7384e-02,0.0817188
3.7416e-02,0.0877344
3.7448e-02,0.0852344
3.7480e-02,0.0777344
3.7512e-02,0.0763281
3.7544e-02,0.0742188
3.7576e-02,0.0722656
3.7608e-02,0.0725
3.7640e-02,0.0750781
3.7672e-02,0.0732812
3.7704e-02,0.0770312
3.7736e-02,0.0777344
3.7768e-02,0.0721094
3.7800e-02,0.0796875
3.7832e-02,0.0771094
3.7864e-02,0.0711719
3.7896e-02,0.0700781
3.7928e-02,0.070625
3.7960e-02,0.071875
3.7992e-02,0.0732031
3.8024e-02,0.0732812
3.8056e-02,0.0754687
